repayment_id,loan_id,business_id,payment_month,scheduled_amount,actual_payment,days_past_due,payment_status,principal_remaining,auto_debit_success_flag,payment_channel
RP0012333,L000492,B01146,2025-05,27888.53,27431.18,0,on_time,0.0,1,auto_debit
RP0009842,L000492,B01146,2025-06,27888.53,28689.63,0,on_time,0.0,1,ACH
RP0021310,L000509,B00855,2024-02,29974.39,29494.35,0,on_time,480319.03,1,auto_debit
RP0020270,L000509,B00855,2024-03,29974.39,30486.85,0,on_time,450344.64,0,auto_debit
RP0019194,L000509,B00855,2024-04,29974.39,29434.77,0,on_time,420370.26,1,ACH
RP0018085,L000509,B00855,2024-05,29974.39,30058.28,0,on_time,390395.87,1,auto_debit
RP0016948,L000509,B00855,2024-06,29974.39,30732.04,20,late_1_29,360421.48,1,auto_debit
RP0015777,L000509,B00855,2024-07,29974.39,29894.82,0,on_time,330447.09,0,auto_debit
RP0014561,L000509,B00855,2024-08,29974.39,30063.64,0,on_time,300472.7,0,auto_debit
RP0013331,L000509,B00855,2024-09,29974.39,29688.0,0,on_time,270498.32,1,ACH
RP0012093,L000509,B00855,2024-10,29974.39,29426.18,0,on_time,240523.93,1,ACH
RP0010850,L000509,B00855,2024-11,29974.39,30626.21,2,on_time,210549.54,0,auto_debit
RP0009598,L000509,B00855,2024-12,29974.39,30001.11,0,on_time,180575.15,1,auto_debit
RP0008341,L000509,B00855,2025-01,29974.39,30262.15,0,on_time,150600.76,0,auto_debit
RP0007081,L000509,B00855,2025-02,29974.39,30466.15,0,on_time,120626.37,1,branch
RP0005816,L000509,B00855,2025-03,29974.39,29891.01,0,on_time,90651.99,1,ACH
RP0004546,L000509,B00855,2025-04,29974.39,30104.62,0,on_time,60677.6,1,wire
RP0003275,L000509,B00855,2025-05,29974.39,29474.82,2,on_time,30703.21,1,auto_debit
RP0002003,L000509,B00855,2025-06,29974.39,30295.59,2,on_time,728.82,1,wire
RP0000729,L000509,B00855,2025-07,29974.39,30742.56,0,on_time,0.0,1,auto_debit
RP0019191,L000527,B00851,2024-09,70026.41,69146.71,0,on_time,1059525.32,1,wire
RP0018082,L000527,B00851,2024-10,70026.41,71056.9,45,late_30_59,989498.92,1,auto_debit
RP0016945,L000527,B00851,2024-11,70026.41,59891.58,0,on_time,919472.51,1,wire
RP0015774,L000527,B00851,2024-12,70026.41,52048.03,2,on_time,849446.1,1,auto_debit
RP0014557,L000527,B00851,2025-01,70026.41,71084.42,0,on_time,779419.69,1,auto_debit
RP0013327,L000527,B00851,2025-02,70026.41,71594.17,0,on_time,709393.29,1,auto_debit
RP0012089,L000527,B00851,2025-03,70026.41,68883.34,0,on_time,639366.88,1,auto_debit
RP0010846,L000527,B00851,2025-04,70026.41,69910.42,10,late_1_29,569340.47,1,auto_debit
RP0009594,L000527,B00851,2025-05,70026.41,70974.21,0,on_time,499314.07,1,ACH
RP0008337,L000527,B00851,2025-06,70026.41,70018.23,0,on_time,429287.66,0,auto_debit
RP0007077,L000527,B00851,2025-07,70026.41,71782.03,30,late_30_59,359261.25,1,auto_debit
RP0005812,L000527,B00851,2025-08,70026.41,44272.08,30,late_30_59,289234.85,1,auto_debit
RP0004542,L000527,B00851,2025-09,70026.41,71345.29,0,on_time,219208.44,1,ACH
RP0003271,L000527,B00851,2025-10,70026.41,71693.83,2,on_time,149182.03,1,wire
RP0001999,L000527,B00851,2025-11,70026.41,70408.52,0,on_time,79155.62,0,ACH
RP0000725,L000527,B00851,2025-12,70026.41,71148.42,0,on_time,9129.22,1,auto_debit
RP0040404,L000537,B00356,2024-01,5004.66,5071.36,2,on_time,103994.86,1,auto_debit
RP0040060,L000537,B00356,2024-02,5004.66,5127.83,0,on_time,98990.2,1,ACH
RP0039697,L000537,B00356,2024-03,5004.66,5013.64,0,on_time,93985.55,1,ACH
RP0039315,L000537,B00356,2024-04,5004.66,4971.95,0,on_time,88980.89,1,auto_debit
RP0038921,L000537,B00356,2024-05,5004.66,5023.45,0,on_time,83976.23,1,auto_debit
RP0038509,L000537,B00356,2024-06,5004.66,3614.75,2,on_time,78971.57,1,ACH
RP0038080,L000537,B00356,2024-07,5004.66,5090.8,0,on_time,73966.92,0,ACH
RP0037639,L000537,B00356,2024-08,5004.66,5087.88,0,on_time,68962.26,1,auto_debit
RP0037178,L000537,B00356,2024-09,5004.66,5129.15,0,on_time,63957.6,1,auto_debit
RP0036691,L000537,B00356,2024-10,5004.66,4723.4,0,on_time,58952.94,0,auto_debit
RP0036179,L000537,B00356,2024-11,5004.66,5134.83,0,on_time,53948.29,1,ACH
RP0035629,L000537,B00356,2024-12,5004.66,4919.32,0,on_time,48943.63,1,ACH
RP0035054,L000537,B00356,2025-01,5004.66,4918.06,0,on_time,43938.97,1,auto_debit
RP0034455,L000537,B00356,2025-02,5004.66,4946.62,0,on_time,38934.31,1,auto_debit
RP0033830,L000537,B00356,2025-03,5004.66,5002.54,0,on_time,33929.65,1,auto_debit
RP0033183,L000537,B00356,2025-04,5004.66,5004.87,0,on_time,28925.0,1,wire
RP0032515,L000537,B00356,2025-05,5004.66,5049.77,0,on_time,23920.34,1,auto_debit
RP0031828,L000537,B00356,2025-06,5004.66,946.47,0,on_time,18915.68,1,auto_debit
RP0031125,L000537,B00356,2025-07,5004.66,5005.76,2,on_time,13911.02,1,auto_debit
RP0030401,L000537,B00356,2025-08,5004.66,4963.24,0,on_time,8906.37,1,branch
RP0029664,L000537,B00356,2025-09,5004.66,5054.8,0,on_time,3901.71,1,auto_debit
RP0028913,L000537,B00356,2025-10,5004.66,4932.84,20,late_1_29,0.0,0,auto_debit
RP0028154,L000537,B00356,2025-11,5004.66,5144.21,0,on_time,0.0,1,auto_debit
RP0027386,L000537,B00356,2025-12,5004.66,5024.25,0,on_time,0.0,1,auto_debit
RP0039744,L000597,B00584,2024-03,13362.76,13541.05,0,on_time,397172.24,1,auto_debit
RP0039365,L000597,B00584,2024-04,13362.76,13158.75,20,late_1_29,383809.49,1,auto_debit
RP0038973,L000597,B00584,2024-05,13362.76,13637.87,0,on_time,370446.73,1,branch
RP0038562,L000597,B00584,2024-06,13362.76,13415.47,0,on_time,357083.97,1,auto_debit
RP0038134,L000597,B00584,2024-07,13362.76,13729.06,0,on_time,343721.22,0,ACH
RP0037695,L000597,B00584,2024-08,13362.76,13638.97,0,on_time,330358.46,1,auto_debit
RP0037238,L000597,B00584,2024-09,13362.76,13395.75,0,on_time,316995.7,1,branch
RP0036754,L000597,B00584,2024-10,13362.76,13320.24,0,on_time,303632.94,1,ACH
RP0036251,L000597,B00584,2024-11,13362.76,13121.38,10,late_1_29,290270.19,1,auto_debit
RP0035704,L000597,B00584,2024-12,13362.76,13445.4,20,late_1_29,276907.43,1,ACH
RP0035132,L000597,B00584,2025-01,13362.76,13428.29,0,on_time,263544.67,1,branch
RP0034538,L000597,B00584,2025-02,13362.76,13432.07,0,on_time,250181.92,0,ACH
RP0033919,L000597,B00584,2025-03,13362.76,13503.2,0,on_time,236819.16,1,ACH
RP0033276,L000597,B00584,2025-04,13362.76,13474.13,0,on_time,223456.4,0,auto_debit
RP0032609,L000597,B00584,2025-05,13362.76,13165.9,0,on_time,210093.65,1,auto_debit
RP0031925,L000597,B00584,2025-06,13362.76,13218.34,0,on_time,196730.89,1,auto_debit
RP0031225,L000597,B00584,2025-07,13362.76,13249.48,0,on_time,183368.13,1,auto_debit
RP0030504,L000597,B00584,2025-08,13362.76,13238.42,0,on_time,170005.37,1,auto_debit
RP0029767,L000597,B00584,2025-09,13362.76,13557.38,0,on_time,156642.62,1,auto_debit
RP0029018,L000597,B00584,2025-10,13362.76,9573.56,0,on_time,143279.86,1,auto_debit
RP0028262,L000597,B00584,2025-11,13362.76,13251.69,0,on_time,129917.1,1,wire
RP0027494,L000597,B00584,2025-12,13362.76,13730.52,0,on_time,116554.35,1,ACH
RP0046435,L000604,B01316,2024-05,4168.75,4278.04,0,on_time,131685.66,0,auto_debit
RP0046331,L000604,B01316,2024-06,4168.75,1476.72,0,on_time,127516.91,1,ACH
RP0046211,L000604,B01316,2024-07,4168.75,4127.97,0,on_time,123348.16,1,auto_debit
RP0046066,L000604,B01316,2024-08,4168.75,4126.47,0,on_time,119179.41,0,auto_debit
RP0045874,L000604,B01316,2024-09,4168.75,4281.81,0,on_time,115010.66,0,auto_debit
RP0045621,L000604,B01316,2024-10,4168.75,4283.31,0,on_time,110841.91,1,wire
RP0045201,L000604,B01316,2024-11,4168.75,4133.01,0,on_time,106673.15,1,auto_debit
RP0044637,L000604,B01316,2024-12,4168.75,4234.39,0,on_time,102504.4,0,auto_debit
RP0043928,L000604,B01316,2025-01,4168.75,4241.23,0,on_time,98335.65,0,auto_debit
RP0043202,L000604,B01316,2025-02,4168.75,4188.59,0,on_time,94166.9,1,auto_debit
RP0042311,L000604,B01316,2025-03,4168.75,4163.92,0,on_time,89998.15,1,wire
RP0041223,L000604,B01316,2025-04,4168.75,4196.36,0,on_time,85829.4,1,ACH
RP0040266,L000604,B01316,2025-05,4168.75,4098.86,0,on_time,81660.65,1,ACH
RP0039157,L000604,B01316,2025-06,4168.75,4142.2,0,on_time,77491.9,1,auto_debit
RP0037906,L000604,B01316,2025-07,4168.75,4163.19,0,on_time,73323.15,1,auto_debit
RP0036492,L000604,B01316,2025-08,4168.75,4243.39,2,on_time,69154.4,1,auto_debit
RP0034830,L000604,B01316,2025-09,4168.75,4236.25,0,on_time,64985.65,0,auto_debit
RP0032935,L000604,B01316,2025-10,4168.75,4275.57,0,on_time,60816.9,1,auto_debit
RP0030863,L000604,B01316,2025-11,4168.75,4169.03,0,on_time,56648.14,0,auto_debit
RP0028640,L000604,B01316,2025-12,4168.75,4146.32,0,on_time,52479.39,1,auto_debit
RP0032381,L000605,B00070,2024-12,8059.87,8157.09,20,late_1_29,163891.68,0,auto_debit
RP0030259,L000605,B00070,2025-01,8059.87,8171.27,0,on_time,155831.81,1,auto_debit
RP0028003,L000605,B00070,2025-02,8059.87,1802.55,0,on_time,147771.94,1,branch
RP0025522,L000605,B00070,2025-03,8059.87,8262.21,0,on_time,139712.07,1,auto_debit
RP0022781,L000605,B00070,2025-04,8059.87,7972.18,2,on_time,131652.2,1,wire
RP0019719,L000605,B00070,2025-05,8059.87,8207.01,0,on_time,123592.33,1,ACH
RP0016345,L000605,B00070,2025-06,8059.87,8083.92,0,on_time,115532.46,1,ACH
RP0012681,L000605,B00070,2025-07,8059.87,8125.09,0,on_time,107472.59,1,auto_debit
RP0010193,L000605,B00070,2025-08,8059.87,8181.75,0,on_time,99412.71,1,auto_debit
RP0007681,L000605,B00070,2025-09,8059.87,5112.39,0,on_time,91352.84,1,auto_debit
RP0005150,L000605,B00070,2025-10,8059.87,8064.84,0,on_time,83292.97,1,auto_debit
RP0002607,L000605,B00070,2025-11,8059.87,8075.42,0,on_time,75233.1,1,auto_debit
RP0000058,L000605,B00070,2025-12,8059.87,8007.63,0,on_time,67173.23,1,auto_debit
RP0045679,L000606,B01089,2024-01,11462.88,3203.52,0,on_time,237669.58,1,auto_debit
RP0045609,L000606,B01089,2024-02,11462.88,11735.31,0,on_time,226206.7,1,wire
RP0045533,L000606,B01089,2024-03,11462.88,11527.61,0,on_time,214743.82,1,auto_debit
RP0045452,L000606,B01089,2024-04,11462.88,11427.16,0,on_time,203280.93,1,auto_debit
RP0045367,L000606,B01089,2024-05,11462.88,11765.92,2,on_time,191818.05,0,auto_debit
RP0045280,L000606,B01089,2024-06,11462.88,11697.66,0,on_time,180355.17,0,auto_debit
RP0045187,L000606,B01089,2024-07,11462.88,11487.68,0,on_time,168892.29,1,auto_debit
RP0045086,L000606,B01089,2024-08,11462.88,11686.06,0,on_time,157429.41,1,auto_debit
RP0044977,L000606,B01089,2024-09,11462.88,11275.52,0,on_time,145966.53,0,ACH
RP0044862,L000606,B01089,2024-10,11462.88,11650.01,0,on_time,134503.65,1,wire
RP0044741,L000606,B01089,2024-11,11462.88,11256.65,20,late_1_29,123040.76,0,auto_debit
RP0044617,L000606,B01089,2024-12,11462.88,11317.98,0,on_time,111577.88,0,ACH
RP0044485,L000606,B01089,2025-01,11462.88,11561.67,0,on_time,100115.0,1,branch
RP0044348,L000606,B01089,2025-02,11462.88,11311.59,2,on_time,88652.12,1,ACH
RP0044206,L000606,B01089,2025-03,11462.88,11235.7,0,on_time,77189.24,1,auto_debit
RP0044058,L000606,B01089,2025-04,11462.88,11437.75,0,on_time,65726.36,1,auto_debit
RP0043901,L000606,B01089,2025-05,11462.88,11505.36,0,on_time,54263.48,1,branch
RP0043735,L000606,B01089,2025-06,11462.88,2699.01,0,on_time,42800.59,1,ACH
RP0041669,L000609,B00598,2024-01,2565.76,2519.41,0,on_time,53540.24,1,ACH
RP0040449,L000609,B00598,2024-02,2565.76,2525.75,0,on_time,50974.47,1,ACH
RP0038977,L000609,B00598,2024-03,2565.76,2604.18,0,on_time,48408.71,1,auto_debit
RP0037243,L000609,B00598,2024-04,2565.76,2642.08,0,on_time,45842.95,1,auto_debit
RP0035710,L000609,B00598,2024-05,2565.76,2545.65,0,on_time,43277.18,1,auto_debit
RP0033925,L000609,B00598,2024-06,2565.76,2540.16,0,on_time,40711.42,1,auto_debit
RP0031932,L000609,B00598,2024-07,2565.76,2629.81,0,on_time,38145.66,1,ACH
RP0029774,L000609,B00598,2024-08,2565.76,2613.4,0,on_time,35579.89,1,auto_debit
RP0027502,L000609,B00598,2024-09,2565.76,2567.42,0,on_time,33014.13,1,auto_debit
RP0024948,L000609,B00598,2024-10,2565.76,2620.19,0,on_time,30448.37,1,auto_debit
RP0022147,L000609,B00598,2024-11,2565.76,617.53,0,on_time,27882.61,0,wire
RP0019008,L000609,B00598,2024-12,2565.76,2625.82,0,on_time,25316.84,0,auto_debit
RP0016752,L000609,B00598,2025-01,2565.76,2546.35,0,on_time,22751.08,0,auto_debit
RP0014349,L000609,B00598,2025-02,2565.76,1814.97,0,on_time,20185.32,1,ACH
RP0042048,L000616,B01231,2024-05,72245.43,71946.84,0,on_time,1127754.57,1,branch
RP0041784,L000616,B01231,2024-06,72245.43,72947.31,0,on_time,1055509.14,1,ACH
RP0041208,L000616,B01231,2024-07,72245.43,71091.86,2,on_time,983263.71,1,ACH
RP0040584,L000616,B01231,2024-08,72245.43,72002.35,0,on_time,911018.28,1,auto_debit
RP0039527,L000616,B01231,2024-09,72245.43,72917.87,0,on_time,838772.85,1,ACH
RP0038319,L000616,B01231,2024-10,72245.43,73980.17,0,on_time,766527.42,1,auto_debit
RP0036962,L000616,B01231,2024-11,72245.43,71858.18,0,on_time,694281.99,1,auto_debit
RP0035379,L000616,B01231,2024-12,72245.43,72803.7,0,on_time,622036.56,1,auto_debit
RP0033554,L000616,B01231,2025-01,72245.43,71085.47,0,on_time,549791.13,1,auto_debit
RP0031530,L000616,B01231,2025-02,72245.43,74016.86,0,on_time,477545.69,1,ACH
RP0029349,L000616,B01231,2025-03,72245.43,73247.18,10,late_1_29,405300.26,1,auto_debit
RP0027052,L000616,B01231,2025-04,72245.43,73711.54,0,on_time,333054.83,1,ACH
RP0024434,L000616,B01231,2025-05,72245.43,72232.07,2,on_time,260809.4,1,auto_debit
RP0021571,L000616,B01231,2025-06,72245.43,70960.45,0,on_time,188563.97,0,ACH
RP0018373,L000616,B01231,2025-07,72245.43,71094.17,0,on_time,116318.54,1,wire
RP0014868,L000616,B01231,2025-08,72245.43,71838.29,20,late_1_29,44073.11,1,auto_debit
RP0011161,L000616,B01231,2025-09,72245.43,73900.15,2,on_time,0.0,0,ACH
RP0007399,L000616,B01231,2025-10,72245.43,74333.04,0,on_time,0.0,1,auto_debit
RP0022480,L000692,B01101,2024-06,13558.67,13541.85,0,on_time,546448.9,1,ACH
RP0021485,L000692,B01101,2024-07,13558.67,13583.81,0,on_time,532890.23,1,auto_debit
RP0020449,L000692,B01101,2024-08,13558.67,13783.19,0,on_time,519331.56,1,auto_debit
RP0019378,L000692,B01101,2024-09,13558.67,13710.78,0,on_time,505772.89,1,auto_debit
RP0018275,L000692,B01101,2024-10,13558.67,13594.15,0,on_time,492214.22,0,auto_debit
RP0017142,L000692,B01101,2024-11,13558.67,13506.66,20,late_1_29,478655.55,1,auto_debit
RP0015976,L000692,B01101,2024-12,13558.67,13303.94,0,on_time,465096.88,1,auto_debit
RP0014762,L000692,B01101,2025-01,13558.67,13917.38,0,on_time,451538.21,1,auto_debit
RP0013532,L000692,B01101,2025-02,13558.67,13656.36,0,on_time,437979.54,1,wire
RP0012296,L000692,B01101,2025-03,13558.67,13672.56,0,on_time,424420.87,0,ACH
RP0011054,L000692,B01101,2025-04,13558.67,13315.01,0,on_time,410862.2,0,auto_debit
RP0009805,L000692,B01101,2025-05,13558.67,13590.04,2,on_time,397303.53,1,auto_debit
RP0008549,L000692,B01101,2025-06,13558.67,13310.21,0,on_time,383744.86,1,auto_debit
RP0007289,L000692,B01101,2025-07,13558.67,13824.78,2,on_time,370186.19,1,auto_debit
RP0006024,L000692,B01101,2025-08,13558.67,13445.28,0,on_time,356627.53,1,auto_debit
RP0004757,L000692,B01101,2025-09,13558.67,13291.75,0,on_time,343068.86,1,auto_debit
RP0003486,L000692,B01101,2025-10,13558.67,13527.99,2,on_time,329510.19,1,ACH
RP0002214,L000692,B01101,2025-11,13558.67,13911.76,0,on_time,315951.52,1,auto_debit
RP0000940,L000692,B01101,2025-12,13558.67,5975.17,0,on_time,302392.85,1,auto_debit
RP0030000,L000765,B01047,2024-01,9340.18,9473.1,0,on_time,147416.55,1,wire
RP0029255,L000765,B01047,2024-02,9340.18,9184.2,0,on_time,138076.37,1,auto_debit
RP0028502,L000765,B01047,2024-03,9340.18,9154.73,2,on_time,128736.19,1,wire
RP0027738,L000765,B01047,2024-04,9340.18,9593.93,2,on_time,119396.01,1,auto_debit
RP0026949,L000765,B01047,2024-05,9340.18,5842.15,0,on_time,110055.83,1,auto_debit
RP0026101,L000765,B01047,2024-06,9340.18,9217.17,0,on_time,100715.65,1,wire
RP0025218,L000765,B01047,2024-07,9340.18,9465.0,0,on_time,91375.47,1,auto_debit
RP0024322,L000765,B01047,2024-08,9340.18,9493.57,0,on_time,82035.29,1,ACH
RP0023402,L000765,B01047,2024-09,9340.18,9438.82,0,on_time,72695.12,1,wire
RP0022440,L000765,B01047,2024-10,9340.18,9494.76,0,on_time,63354.94,1,ACH
RP0021445,L000765,B01047,2024-11,9340.18,9448.82,2,on_time,54014.76,0,auto_debit
RP0020408,L000765,B01047,2024-12,9340.18,9354.82,10,late_1_29,44674.58,1,auto_debit
RP0043535,L000771,B00932,2024-01,45670.91,46899.0,0,on_time,713215.68,0,ACH
RP0043148,L000771,B00932,2024-02,45670.91,44986.06,0,on_time,667544.76,0,auto_debit
RP0042489,L000771,B00932,2024-03,45670.91,44966.38,2,on_time,621873.85,1,ACH
RP0041728,L000771,B00932,2024-04,45670.91,45588.38,0,on_time,576202.94,1,ACH
RP0040840,L000771,B00932,2024-05,45670.91,46314.24,2,on_time,530532.02,1,ACH
RP0039826,L000771,B00932,2024-06,45670.91,45774.62,0,on_time,484861.11,1,ACH
RP0038661,L000771,B00932,2024-07,45670.91,46216.1,0,on_time,439190.2,1,auto_debit
RP0037347,L000771,B00932,2024-08,45670.91,46952.82,0,on_time,393519.29,1,auto_debit
RP0035835,L000771,B00932,2024-09,45670.91,46104.1,2,on_time,347848.37,1,auto_debit
RP0034064,L000771,B00932,2024-10,45670.91,45432.51,0,on_time,302177.46,0,wire
RP0032090,L000771,B00932,2024-11,45670.91,46720.66,2,on_time,256506.55,1,auto_debit
RP0029949,L000771,B00932,2024-12,45670.91,46937.16,0,on_time,210835.63,1,ACH
RP0027686,L000771,B00932,2025-01,45670.91,46766.89,0,on_time,165164.72,1,wire
RP0046502,L000775,B01305,2024-06,26817.24,27508.98,2,on_time,423465.65,1,auto_debit
RP0046411,L000775,B01305,2024-07,26817.24,27532.86,0,on_time,396648.42,1,auto_debit
RP0046301,L000775,B01305,2024-08,26817.24,27200.11,0,on_time,369831.18,1,ACH
RP0046177,L000775,B01305,2024-09,26817.24,27418.66,2,on_time,343013.95,1,auto_debit
RP0046021,L000775,B01305,2024-10,26817.24,26340.57,0,on_time,316196.71,0,auto_debit
RP0045873,L000775,B01305,2024-11,26817.24,26552.73,0,on_time,289379.48,1,auto_debit
RP0045690,L000775,B01305,2024-12,26817.24,26486.08,0,on_time,262562.24,1,auto_debit
RP0045464,L000775,B01305,2025-01,26817.24,26593.12,0,on_time,235745.0,1,ACH
RP0045200,L000775,B01305,2025-02,26817.24,26481.43,0,on_time,208927.77,0,ACH
RP0044879,L000775,B01305,2025-03,26817.24,26882.62,0,on_time,182110.53,1,auto_debit
RP0044505,L000775,B01305,2025-04,26817.24,26671.58,0,on_time,155293.3,1,ACH
RP0044080,L000775,B01305,2025-05,26817.24,26694.56,0,on_time,128476.06,1,ACH
RP0043581,L000775,B01305,2025-06,26817.24,27509.58,0,on_time,101658.83,1,ACH
RP0042994,L000775,B01305,2025-07,26817.24,15310.7,0,on_time,74841.59,1,ACH
RP0042310,L000775,B01305,2025-08,26817.24,26701.52,0,on_time,48024.35,1,auto_debit
RP0041518,L000775,B01305,2025-09,26817.24,26626.13,2,on_time,21207.12,0,auto_debit
RP0040597,L000775,B01305,2025-10,26817.24,26592.58,2,on_time,0.0,0,auto_debit
RP0039543,L000775,B01305,2025-11,26817.24,26889.39,0,on_time,0.0,1,branch
RP0039938,L000806,B01422,2024-09,11850.46,11711.07,0,on_time,358365.52,1,wire
RP0038786,L000806,B01422,2024-10,11850.46,11808.0,0,on_time,346515.06,0,auto_debit
RP0037489,L000806,B01422,2024-11,11850.46,12088.89,0,on_time,334664.6,1,auto_debit
RP0036008,L000806,B01422,2024-12,11850.46,12202.82,0,on_time,322814.14,1,ACH
RP0034268,L000806,B01422,2025-01,11850.46,12132.68,0,on_time,310963.69,1,ACH
RP0032313,L000806,B01422,2025-02,11850.46,11949.01,2,on_time,299113.23,1,ACH
RP0030187,L000806,B01422,2025-03,11850.46,11842.07,0,on_time,287262.77,1,branch
RP0027931,L000806,B01422,2025-04,11850.46,11739.14,2,on_time,275412.31,1,auto_debit
RP0025440,L000806,B01422,2025-05,11850.46,11847.11,0,on_time,263561.85,1,ACH
RP0022689,L000806,B01422,2025-06,11850.46,11857.62,0,on_time,251711.39,1,auto_debit
RP0019610,L000806,B01422,2025-07,11850.46,11851.48,0,on_time,239860.93,1,auto_debit
RP0016227,L000806,B01422,2025-08,11850.46,11741.75,0,on_time,228010.47,1,auto_debit
RP0012555,L000806,B01422,2025-09,11850.46,12051.96,0,on_time,216160.02,0,ACH
RP0008813,L000806,B01422,2025-10,11850.46,4806.9,0,on_time,204309.56,1,ACH
RP0005023,L000806,B01422,2025-11,11850.46,12107.15,0,on_time,192459.1,1,ACH
RP0001206,L000806,B01422,2025-12,11850.46,11899.84,0,on_time,180608.64,1,auto_debit
RP0034821,L000809,B01290,2024-03,3018.32,2993.95,0,on_time,46760.9,1,ACH
RP0034213,L000809,B01290,2024-04,3018.32,2990.64,0,on_time,43742.57,0,ACH
RP0033585,L000809,B01290,2024-05,3018.32,3107.39,20,late_1_29,40724.25,1,auto_debit
RP0032926,L000809,B01290,2024-06,3018.32,2214.07,20,late_1_29,37705.92,0,ACH
RP0032254,L000809,B01290,2024-07,3018.32,3096.72,2,on_time,34687.6,1,auto_debit
RP0031562,L000809,B01290,2024-08,3018.32,3068.69,2,on_time,31669.27,1,wire
RP0030123,L000809,B01290,2024-09,3018.32,3089.19,0,on_time,28650.95,1,auto_debit
RP0028629,L000809,B01290,2024-10,3018.32,1903.87,0,on_time,25632.62,1,ACH
RP0027087,L000809,B01290,2024-11,3018.32,3034.97,2,on_time,22614.3,1,ACH
RP0025363,L000809,B01290,2024-12,3018.32,3046.89,0,on_time,19595.97,1,ACH
RP0023554,L000809,B01290,2025-01,3018.32,3100.71,0,on_time,16577.65,1,auto_debit
RP0021611,L000809,B01290,2025-02,3018.32,2987.91,0,on_time,13559.33,0,auto_debit
RP0019515,L000809,B01290,2025-03,3018.32,3107.57,0,on_time,10541.0,1,auto_debit
RP0017287,L000809,B01290,2025-04,3018.32,3101.51,0,on_time,7522.68,1,auto_debit
RP0014915,L000809,B01290,2025-05,3018.32,2968.33,0,on_time,4504.35,1,auto_debit
RP0012452,L000809,B01290,2025-06,3018.32,3057.04,0,on_time,1486.03,1,ACH
RP0009963,L000809,B01290,2025-07,3018.32,445.33,0,on_time,0.0,1,auto_debit
RP0007449,L000809,B01290,2025-08,3018.32,3045.81,0,on_time,0.0,1,ACH
RP0030407,L000839,B00368,2024-10,5560.07,3442.17,0,on_time,172421.62,1,wire
RP0028919,L000839,B00368,2024-11,5560.07,5530.29,0,on_time,166861.54,0,ACH
RP0027392,L000839,B00368,2024-12,5560.07,5555.94,0,on_time,161301.47,1,ACH
RP0025704,L000839,B00368,2025-01,5560.07,5502.19,0,on_time,155741.4,1,auto_debit
RP0023910,L000839,B00368,2025-02,5560.07,5603.16,0,on_time,150181.32,1,ACH
RP0022001,L000839,B00368,2025-03,5560.07,5533.56,0,on_time,144621.25,1,ACH
RP0019931,L000839,B00368,2025-04,5560.07,5519.73,0,on_time,139061.18,1,wire
RP0017722,L000839,B00368,2025-05,5560.07,3252.69,0,on_time,133501.11,1,auto_debit
RP0015382,L000839,B00368,2025-06,5560.07,5469.76,0,on_time,127941.03,1,ACH
RP0012928,L000839,B00368,2025-07,5560.07,5495.15,0,on_time,122380.96,1,wire
RP0010443,L000839,B00368,2025-08,5560.07,5549.57,0,on_time,116820.89,1,auto_debit
RP0007934,L000839,B00368,2025-09,5560.07,5466.71,0,on_time,111260.81,1,ACH
