payroll_id,business_id,payroll_month,employee_count,full_time_count,part_time_count,payroll_amount,avg_wage_estimate,overtime_hours_proxy,payroll_processor
PY0000349,B00349,2024-01,38,26,12,132270.55,3480.8,7.1,Paychex
PY0000350,B00350,2024-01,22,16,6,130611.69,5936.9,13.7,QuickBooks
PY0000351,B00351,2024-01,8,7,1,31568.91,3946.11,37.6,manual
PY0000352,B00352,2024-01,5,4,1,28064.6,5612.92,32.5,Gusto
PY0000353,B00353,2024-01,1,1,0,16730.48,16730.48,56.7,Gusto
PY0000354,B00354,2024-01,10,8,2,33434.45,3343.45,68.4,Gusto
PY0000355,B00355,2024-01,1,1,0,15693.72,15693.72,4.7,Gusto
PY0000356,B00356,2024-01,2,1,1,15425.41,7712.71,43.1,Paychex
PY0000357,B00357,2024-01,37,21,16,156237.01,4222.62,9.6,Paychex
PY0000358,B00358,2024-01,1,1,0,7890.11,7890.11,54.6,ADP
PY0000359,B00359,2024-01,7,6,1,36641.1,5234.44,76.0,Gusto
PY0000360,B00360,2024-01,4,2,2,20769.99,5192.5,13.7,Paychex
PY0000361,B00361,2024-01,3,2,1,10543.27,3514.42,30.3,ADP
PY0000362,B00362,2024-01,3,2,1,16253.86,5417.95,69.7,Paychex
PY0000363,B00363,2024-01,1,1,0,7330.55,7330.55,44.3,Paychex
PY0000364,B00364,2024-01,8,5,3,38980.53,4872.57,43.0,ADP
PY0000365,B00365,2024-01,2,1,1,11083.58,5541.79,48.6,Paychex
PY0000366,B00366,2024-01,7,5,2,52131.15,7447.31,56.9,QuickBooks
PY0000367,B00367,2024-01,3,2,1,10484.25,3494.75,38.5,ADP
PY0000368,B00368,2024-01,2,2,0,16589.99,8295.0,45.1,Gusto
PY0000369,B00369,2024-01,5,3,2,17540.05,3508.01,41.3,Paychex
PY0000370,B00370,2024-01,2,1,1,20333.03,10166.52,61.0,Gusto
PY0000371,B00371,2024-01,6,4,2,30598.03,5099.67,8.0,Gusto
PY0000372,B00372,2024-01,3,2,1,16176.18,5392.06,62.2,QuickBooks
PY0000373,B00373,2024-01,1,1,0,6158.45,6158.45,59.3,Gusto
PY0000374,B00374,2024-01,11,6,5,40855.74,3714.16,9.1,Gusto
PY0000375,B00375,2024-01,23,13,10,94431.5,4105.72,46.4,Paychex
PY0000376,B00376,2024-01,2,1,1,16819.69,8409.84,59.7,Paychex
PY0000377,B00377,2024-01,10,7,3,25581.84,2558.18,57.4,Gusto
PY0000378,B00378,2024-01,19,16,3,108211.06,5695.32,50.2,QuickBooks
PY0000379,B00379,2024-01,3,2,1,19977.57,6659.19,45.3,Paychex
PY0000380,B00380,2024-01,2,1,1,8204.34,4102.17,58.2,Paychex
PY0000381,B00381,2024-01,27,15,12,168443.54,6238.65,52.6,Paychex
PY0000382,B00382,2024-01,4,3,1,16377.0,4094.25,74.8,Paychex
PY0000383,B00383,2024-01,6,4,2,15554.57,2592.43,24.5,manual
PY0000384,B00384,2024-01,3,2,1,10553.67,3517.89,35.3,Gusto
PY0000385,B00385,2024-01,2,1,1,18218.35,9109.17,29.7,Paychex
PY0000386,B00386,2024-01,20,16,4,79563.27,3978.16,74.4,ADP
PY0000387,B00387,2024-01,5,4,1,33320.73,6664.15,67.4,Paychex
PY0000388,B00388,2024-01,1,1,0,8418.77,8418.77,41.9,Gusto
PY0000389,B00389,2024-01,5,4,1,18546.04,3709.21,49.9,Gusto
PY0000390,B00390,2024-01,6,4,2,22674.94,3779.16,63.3,Paychex
PY0000391,B00391,2024-01,3,2,1,12552.27,4184.09,56.6,ADP
PY0000392,B00392,2024-01,1,1,0,13445.63,13445.63,37.5,ADP
PY0000393,B00393,2024-01,12,8,4,33815.4,2817.95,49.5,Paychex
PY0000394,B00394,2024-01,6,4,2,15100.23,2516.71,44.8,ADP
PY0000395,B00395,2024-01,3,2,1,22459.63,7486.54,71.5,ADP
PY0000396,B00396,2024-01,17,14,3,64808.55,3812.27,11.7,Paychex
PY0000397,B00397,2024-01,4,2,2,11711.38,2927.85,19.3,ADP
PY0000398,B00398,2024-01,20,16,4,90717.47,4535.87,23.7,ADP
PY0000399,B00399,2024-01,11,7,4,54223.82,4929.44,70.0,Gusto
PY0000400,B00400,2024-01,4,3,1,16342.96,4085.74,35.6,ADP
PY0000401,B00401,2024-01,12,7,5,49345.1,4112.09,10.2,Gusto
PY0000402,B00402,2024-01,9,5,4,30950.39,3438.93,58.3,ADP
PY0000403,B00403,2024-01,1,1,0,10123.69,10123.69,47.2,Gusto
PY0000404,B00404,2024-01,4,3,1,15774.75,3943.69,70.2,Paychex
PY0000405,B00405,2024-01,8,6,2,36563.68,4570.46,22.9,ADP
PY0000406,B00406,2024-01,26,15,11,162885.64,6264.83,33.0,Paychex
PY0000407,B00407,2024-01,8,7,1,20874.56,2609.32,41.9,QuickBooks
PY0000408,B00408,2024-01,1,1,0,16035.25,16035.25,32.3,Gusto
PY0000409,B00409,2024-01,24,18,6,150687.24,6278.63,66.9,Paychex
PY0000410,B00410,2024-01,5,3,2,33702.6,6740.52,27.9,ADP
PY0000411,B00411,2024-01,6,4,2,33570.04,5595.01,3.2,ADP
PY0000412,B00412,2024-01,3,2,1,19038.55,6346.18,55.0,Paychex
PY0000413,B00413,2024-01,8,6,2,36753.4,4594.18,7.3,ADP
PY0000414,B00414,2024-01,3,2,1,30080.21,10026.74,15.2,ADP
PY0000415,B00415,2024-01,4,3,1,17509.53,4377.38,63.9,ADP
PY0000416,B00416,2024-01,10,8,2,75918.41,7591.84,7.8,Gusto
PY0000417,B00417,2024-01,5,3,2,18240.66,3648.13,55.6,Paychex
PY0000418,B00418,2024-01,22,17,5,145318.27,6605.38,25.3,ADP
PY0000419,B00419,2024-01,4,3,1,16793.43,4198.36,52.6,ADP
PY0000420,B00420,2024-01,20,17,3,74595.24,3729.76,73.4,Paychex
PY0000421,B00421,2024-01,13,9,4,80660.63,6204.66,40.4,Paychex
PY0000422,B00422,2024-01,2,1,1,19129.32,9564.66,29.9,Paychex
PY0000423,B00423,2024-01,2,1,1,22292.04,11146.02,15.4,ADP
PY0000424,B00424,2024-01,5,4,1,17796.16,3559.23,21.2,ADP
PY0000425,B00425,2024-01,7,5,2,34323.88,4903.41,66.5,QuickBooks
PY0000426,B00426,2024-01,22,15,7,116272.91,5285.13,41.8,Gusto
PY0000427,B00427,2024-01,4,2,2,14128.01,3532.0,69.8,manual
PY0000428,B00428,2024-01,6,5,1,35900.68,5983.45,25.7,Paychex
PY0000429,B00429,2024-01,24,19,5,105937.13,4414.05,22.0,ADP
PY0000430,B00430,2024-01,4,3,1,17514.69,4378.67,56.3,Gusto
PY0000431,B00431,2024-01,7,5,2,23925.34,3417.91,49.2,Paychex
PY0000432,B00432,2024-01,6,4,2,32054.1,5342.35,56.2,QuickBooks
PY0000433,B00433,2024-01,2,2,0,18550.47,9275.24,39.4,Gusto
PY0000434,B00434,2024-01,4,3,1,14307.0,3576.75,0.4,Paychex
PY0000435,B00435,2024-01,5,3,2,21543.49,4308.7,12.6,ADP
PY0000436,B00436,2024-01,2,1,1,6877.99,3439.0,25.1,Paychex
PY0000437,B00437,2024-01,8,6,2,47503.82,5937.98,18.3,Paychex
PY0000438,B00438,2024-01,14,12,2,50466.65,3604.76,21.0,Paychex
PY0000439,B00439,2024-01,23,15,8,93403.66,4061.03,30.4,manual
PY0000440,B00440,2024-01,3,2,1,12342.56,4114.19,68.9,Paychex
PY0000441,B00441,2024-01,5,3,2,13768.53,2753.71,25.0,Gusto
PY0000442,B00442,2024-01,2,2,0,23469.55,11734.78,59.4,Gusto
PY0000443,B00443,2024-01,4,2,2,16248.07,4062.02,25.2,Gusto
PY0000444,B00444,2024-01,4,3,1,30829.08,7707.27,62.5,Paychex
PY0000445,B00445,2024-01,5,3,2,19142.58,3828.52,40.1,QuickBooks
PY0000446,B00446,2024-01,3,2,1,17938.62,5979.54,55.4,ADP
PY0000447,B00447,2024-01,1,1,0,7380.34,7380.34,18.9,ADP
PY0000448,B00448,2024-01,3,2,1,12549.73,4183.24,44.4,Paychex
PY0000449,B00449,2024-01,3,2,1,13000.35,4333.45,8.8,Paychex
PY0000450,B00450,2024-01,4,2,2,17651.17,4412.79,50.9,ADP
PY0000451,B00451,2024-01,4,3,1,16943.52,4235.88,28.7,ADP
PY0000452,B00452,2024-01,10,7,3,38516.22,3851.62,8.4,QuickBooks
PY0000453,B00453,2024-01,31,19,12,94253.16,3040.42,28.9,ADP
PY0000454,B00454,2024-01,5,3,2,32664.09,6532.82,19.5,Paychex
PY0000455,B00455,2024-01,19,11,8,72571.95,3819.58,5.9,Paychex
PY0000456,B00456,2024-01,6,4,2,20009.88,3334.98,25.3,Gusto
PY0000457,B00457,2024-01,22,15,7,124964.54,5680.21,35.1,Paychex
PY0000458,B00458,2024-01,4,2,2,11062.42,2765.61,23.2,ADP
PY0000459,B00459,2024-01,4,3,1,15131.59,3782.9,2.3,ADP
PY0000460,B00460,2024-01,4,2,2,17816.42,4454.1,31.3,QuickBooks
PY0000461,B00461,2024-01,2,2,0,10951.35,5475.68,76.9,Paychex
PY0000462,B00462,2024-01,5,3,2,22832.54,4566.51,28.6,Paychex
PY0000463,B00463,2024-01,3,2,1,12265.66,4088.55,43.1,ADP
PY0000464,B00464,2024-01,1,1,0,8964.69,8964.69,66.4,Paychex
PY0000465,B00465,2024-01,10,6,4,53437.35,5343.74,34.9,ADP
PY0000466,B00466,2024-01,12,8,4,60512.73,5042.73,64.7,ADP
PY0000467,B00467,2024-01,11,7,4,42039.5,3821.77,33.8,ADP
PY0000468,B00468,2024-01,19,12,7,91863.69,4834.93,76.9,Paychex
PY0000469,B00469,2024-01,5,3,2,35895.62,7179.12,38.4,Gusto
PY0000470,B00470,2024-01,10,7,3,48971.24,4897.12,34.6,Gusto
PY0000471,B00471,2024-01,3,2,1,14168.79,4722.93,10.2,QuickBooks
PY0000472,B00472,2024-01,20,12,8,102685.04,5134.25,64.4,Paychex
PY0000473,B00473,2024-01,9,6,3,37818.01,4202.0,45.9,QuickBooks
PY0000474,B00474,2024-01,3,2,1,25857.12,8619.04,52.0,Gusto
PY0000475,B00475,2024-01,4,3,1,26324.32,6581.08,57.5,Gusto
PY0000476,B00476,2024-01,5,4,1,14052.82,2810.56,39.4,Paychex
PY0000477,B00477,2024-01,4,3,1,15683.34,3920.84,78.6,ADP
PY0000478,B00478,2024-01,12,8,4,59413.86,4951.16,45.8,manual
PY0000479,B00479,2024-01,3,2,1,13264.34,4421.45,17.2,Paychex
PY0000480,B00480,2024-01,1,1,0,9873.85,9873.85,15.0,ADP
PY0000481,B00481,2024-01,16,11,5,96163.32,6010.21,43.6,QuickBooks
PY0000482,B00482,2024-01,15,10,5,91668.68,6111.25,43.5,ADP
PY0000483,B00483,2024-01,10,8,2,34498.92,3449.89,77.9,Paychex
PY0000484,B00484,2024-01,10,8,2,68936.19,6893.62,42.6,Gusto
PY0000485,B00485,2024-01,5,3,2,25118.94,5023.79,62.0,QuickBooks
PY0000486,B00486,2024-01,1,1,0,11649.93,11649.93,22.9,ADP
PY0000487,B00487,2024-01,51,30,21,145087.69,2844.86,40.8,ADP
PY0000488,B00488,2024-01,5,3,2,23682.04,4736.41,63.2,ADP
PY0000489,B00489,2024-01,5,4,1,20558.26,4111.65,41.5,ADP
PY0000490,B00490,2024-01,3,2,1,9222.67,3074.22,28.2,Gusto
PY0000491,B00491,2024-01,2,1,1,9080.25,4540.13,76.6,ADP
PY0000492,B00492,2024-01,41,32,9,192982.86,4706.9,9.9,Paychex
PY0000493,B00493,2024-01,5,4,1,30001.8,6000.36,69.3,ADP
PY0000494,B00494,2024-01,5,3,2,20877.25,4175.45,0.2,Gusto
PY0000495,B00495,2024-01,2,1,1,11737.92,5868.96,74.5,ADP
PY0000496,B00496,2024-01,11,7,4,43714.83,3974.08,59.5,QuickBooks
PY0000497,B00497,2024-01,2,1,1,13488.36,6744.18,74.9,Gusto
PY0000498,B00498,2024-01,15,10,5,107545.3,7169.69,6.8,ADP
PY0000499,B00499,2024-01,5,3,2,27240.89,5448.18,75.2,QuickBooks
PY0000500,B00500,2024-01,1,1,0,6038.52,6038.52,41.6,Paychex
PY0000501,B00501,2024-01,5,3,2,13786.26,2757.25,78.5,Paychex
PY0000502,B00502,2024-01,4,3,1,16539.19,4134.8,45.3,QuickBooks
PY0000503,B00503,2024-01,15,8,7,45237.54,3015.84,51.1,Gusto
PY0000504,B00504,2024-01,5,3,2,20186.01,4037.2,15.3,ADP
PY0000505,B00505,2024-01,5,3,2,29405.18,5881.04,54.5,Paychex
PY0000506,B00506,2024-01,3,2,1,13370.1,4456.7,5.3,ADP
PY0000507,B00507,2024-01,5,3,2,19779.42,3955.88,29.8,ADP
PY0000508,B00508,2024-01,2,2,0,16073.71,8036.86,6.0,Paychex
PY0000509,B00509,2024-01,4,2,2,36416.1,9104.03,52.1,ADP
PY0000510,B00510,2024-01,10,6,4,32199.87,3219.99,9.7,ADP
PY0000511,B00511,2024-01,16,13,3,89109.37,5569.34,24.1,Paychex
PY0000512,B00512,2024-01,4,3,1,30438.62,7609.66,54.8,Gusto
PY0000513,B00513,2024-01,5,3,2,37194.48,7438.9,5.6,ADP
PY0000514,B00514,2024-01,2,2,0,18956.83,9478.42,50.4,ADP
PY0000515,B00515,2024-01,4,3,1,21422.73,5355.68,69.8,ADP
PY0000516,B00516,2024-01,8,5,3,27653.03,3456.63,75.1,ADP
PY0000517,B00517,2024-01,1,1,0,9119.69,9119.69,6.9,ADP
PY0000518,B00518,2024-01,24,20,4,76309.58,3179.57,74.5,Gusto
PY0000519,B00519,2024-01,3,2,1,21272.81,7090.94,78.9,Paychex
PY0000520,B00520,2024-01,28,17,11,80421.41,2872.19,14.2,Gusto
PY0000521,B00521,2024-01,13,8,5,49415.85,3801.22,39.8,ADP
PY0000522,B00522,2024-01,4,3,1,13144.34,3286.09,6.2,QuickBooks
PY0000523,B00523,2024-01,8,6,2,28841.14,3605.14,40.3,Gusto
PY0000524,B00524,2024-01,9,5,4,49428.48,5492.05,41.4,Gusto
PY0000525,B00525,2024-01,20,15,5,99492.1,4974.61,12.5,Gusto
PY0000526,B00526,2024-01,7,6,1,24136.58,3448.08,60.7,Gusto
PY0000527,B00527,2024-01,3,2,1,19095.34,6365.11,34.8,Paychex
PY0000528,B00528,2024-01,44,37,7,225584.55,5126.92,45.7,ADP
PY0000529,B00529,2024-01,45,30,15,221672.18,4926.05,67.5,Paychex
PY0000530,B00530,2024-01,17,14,3,77142.87,4537.82,49.9,Gusto
PY0000531,B00531,2024-01,13,10,3,51241.24,3941.63,45.1,ADP
PY0000532,B00532,2024-01,3,2,1,25932.49,8644.16,19.2,QuickBooks
PY0000533,B00533,2024-01,4,2,2,17182.82,4295.71,44.1,ADP
PY0000534,B00534,2024-01,2,2,0,17345.56,8672.78,10.9,ADP
PY0000535,B00535,2024-01,6,4,2,19464.02,3244.0,63.6,ADP
PY0000536,B00536,2024-01,2,1,1,24850.9,12425.45,51.2,Paychex
PY0000537,B00537,2024-01,3,2,1,11779.41,3926.47,76.4,ADP
PY0000538,B00538,2024-01,17,13,4,80800.83,4752.99,79.4,ADP
PY0000539,B00539,2024-01,9,6,3,34162.25,3795.81,11.4,manual
PY0000540,B00540,2024-01,1,1,0,9305.11,9305.11,37.3,Paychex
PY0000541,B00541,2024-01,1,1,0,6542.2,6542.2,15.4,Gusto
PY0000542,B00542,2024-01,24,19,5,118189.68,4924.57,69.2,Gusto
PY0000543,B00543,2024-01,6,5,1,28925.1,4820.85,6.6,ADP
PY0000544,B00544,2024-01,9,6,3,47027.99,5225.33,38.9,ADP
PY0000545,B00545,2024-01,5,3,2,16830.49,3366.1,51.3,ADP
PY0000546,B00546,2024-01,3,2,1,16538.02,5512.67,27.5,QuickBooks
PY0000547,B00547,2024-01,4,3,1,15511.77,3877.94,61.4,QuickBooks
PY0000548,B00548,2024-01,48,33,15,291461.53,6072.12,37.4,QuickBooks
PY0000549,B00549,2024-01,11,7,4,71711.47,6519.22,30.8,Gusto
PY0000550,B00550,2024-01,17,11,6,74872.07,4404.24,63.2,Paychex
PY0000551,B00551,2024-01,3,2,1,12987.07,4329.02,78.1,Gusto
PY0000552,B00552,2024-01,13,9,4,52969.77,4074.6,18.2,ADP
PY0000553,B00553,2024-01,3,2,1,8624.33,2874.78,34.6,ADP
PY0000554,B00554,2024-01,1,1,0,9771.29,9771.29,57.5,ADP
PY0000555,B00555,2024-01,11,6,5,58370.35,5306.4,43.1,Gusto
PY0000556,B00556,2024-01,5,4,1,30187.52,6037.5,31.4,Gusto
PY0000557,B00557,2024-01,12,9,3,59214.66,4934.56,38.8,ADP
PY0000558,B00558,2024-01,8,6,2,19619.13,2452.39,59.7,ADP
PY0000559,B00559,2024-01,6,5,1,25647.46,4274.58,17.1,Paychex
PY0000560,B00560,2024-01,10,6,4,45824.71,4582.47,5.4,ADP
PY0000561,B00561,2024-01,4,3,1,25354.53,6338.63,29.3,Paychex
PY0000562,B00562,2024-01,7,6,1,17227.49,2461.07,60.9,ADP
PY0000563,B00563,2024-01,15,10,5,44083.2,2938.88,61.1,Paychex
PY0000564,B00564,2024-01,6,5,1,19987.36,3331.23,57.9,ADP
PY0000565,B00565,2024-01,3,2,1,21255.69,7085.23,71.9,ADP
PY0000566,B00566,2024-01,3,2,1,5691.42,1897.14,60.1,ADP
PY0000567,B00567,2024-01,2,1,1,10083.47,5041.73,33.4,ADP
PY0000568,B00568,2024-01,1,1,0,10615.72,10615.72,52.6,QuickBooks
PY0000569,B00569,2024-01,15,10,5,49542.72,3302.85,37.0,ADP
PY0000570,B00570,2024-01,7,4,3,32485.6,4640.8,79.6,ADP
PY0000571,B00571,2024-01,2,2,0,9681.24,4840.62,8.1,Paychex
PY0000572,B00572,2024-01,6,4,2,28139.41,4689.9,7.0,Gusto
PY0000573,B00573,2024-01,6,5,1,22379.21,3729.87,38.6,Paychex
PY0000574,B00574,2024-01,7,5,2,38453.9,5493.41,11.1,Gusto
PY0000575,B00575,2024-01,11,9,2,69572.95,6324.81,41.6,Gusto
PY0000576,B00576,2024-01,37,22,15,140824.22,3806.06,58.6,Gusto
PY0000577,B00577,2024-01,7,5,2,30216.75,4316.68,44.7,QuickBooks
PY0000578,B00578,2024-01,11,7,4,39612.73,3601.16,78.5,ADP
PY0000579,B00579,2024-01,6,5,1,18808.41,3134.74,50.8,ADP
PY0000580,B00580,2024-01,18,11,7,104194.92,5788.61,69.4,ADP
PY0000581,B00581,2024-01,1,1,0,7030.15,7030.15,8.6,ADP
PY0000582,B00582,2024-01,10,7,3,50693.65,5069.37,70.7,Paychex
PY0000583,B00583,2024-01,2,1,1,22913.91,11456.96,45.8,Paychex
PY0000584,B00584,2024-01,10,8,2,61594.66,6159.47,75.2,ADP
PY0000585,B00585,2024-01,2,1,1,18037.22,9018.61,63.4,ADP
PY0000586,B00586,2024-01,5,3,2,19377.72,3875.54,47.0,Paychex
PY0000587,B00587,2024-01,10,7,3,26434.17,2643.42,77.9,ADP
PY0000588,B00588,2024-01,6,5,1,25528.14,4254.69,1.0,Paychex
PY0000589,B00589,2024-01,5,3,2,30131.15,6026.23,4.5,QuickBooks
PY0000590,B00590,2024-01,20,12,8,133520.66,6676.03,21.0,ADP
PY0000591,B00591,2024-01,6,3,3,50391.55,8398.59,63.6,QuickBooks
PY0000592,B00592,2024-01,11,8,3,49743.82,4522.17,54.1,ADP
PY0000593,B00593,2024-01,4,3,1,18618.97,4654.74,17.0,Paychex
PY0000594,B00594,2024-01,1,1,0,16344.45,16344.45,30.4,Paychex
PY0000595,B00595,2024-01,3,2,1,28802.14,9600.71,65.8,ADP
PY0000596,B00596,2024-01,5,4,1,20398.7,4079.74,61.1,Gusto
PY0000597,B00597,2024-01,10,6,4,46623.96,4662.4,4.7,Gusto
PY0000598,B00598,2024-01,2,2,0,10161.02,5080.51,64.2,ADP
PY0000599,B00599,2024-01,6,4,2,30746.22,5124.37,45.3,Paychex
PY0000600,B00600,2024-01,5,3,2,19005.84,3801.17,79.6,Paychex
PY0000601,B00601,2024-01,5,4,1,29744.92,5948.98,58.4,ADP
PY0000602,B00602,2024-01,3,2,1,15091.23,5030.41,61.9,Paychex
PY0000603,B00603,2024-01,34,26,8,162812.36,4788.6,77.1,Gusto
PY0000604,B00604,2024-01,5,3,2,17571.16,3514.23,79.2,ADP
PY0000605,B00605,2024-01,2,1,1,16945.07,8472.54,19.8,ADP
PY0000606,B00606,2024-01,4,3,1,14881.59,3720.4,72.6,Paychex
PY0000607,B00607,2024-01,5,4,1,19396.02,3879.2,28.2,ADP
PY0000608,B00608,2024-01,5,3,2,29506.85,5901.37,21.2,QuickBooks
PY0000609,B00609,2024-01,4,3,1,11042.3,2760.58,61.1,Paychex
PY0000610,B00610,2024-01,26,20,6,161301.45,6203.9,65.6,Gusto
PY0000611,B00611,2024-01,50,38,12,252544.39,5050.89,29.6,ADP
PY0000612,B00612,2024-01,4,2,2,13362.37,3340.59,67.2,Gusto
PY0000613,B00613,2024-01,1,1,0,10392.13,10392.13,58.7,Gusto
PY0000614,B00614,2024-01,45,36,9,170590.55,3790.9,70.0,QuickBooks
PY0000615,B00615,2024-01,1,1,0,10312.86,10312.86,57.2,Paychex
PY0000616,B00616,2024-01,15,13,2,61798.62,4119.91,76.5,Paychex
PY0000617,B00617,2024-01,8,7,1,26376.34,3297.04,52.6,ADP
PY0000618,B00618,2024-01,5,3,2,21497.73,4299.55,45.6,Gusto
PY0000619,B00619,2024-01,2,1,1,16473.18,8236.59,13.1,ADP
PY0000620,B00620,2024-01,21,17,4,96174.16,4579.72,54.0,Paychex
PY0000621,B00621,2024-01,33,24,9,178695.4,5415.01,72.9,ADP
PY0000622,B00622,2024-01,7,6,1,42928.45,6132.64,36.4,QuickBooks
PY0000623,B00623,2024-01,10,7,3,47998.32,4799.83,39.2,Gusto
PY0000624,B00624,2024-01,13,8,5,49352.69,3796.36,69.4,Paychex
PY0000625,B00625,2024-01,2,1,1,8563.97,4281.98,1.0,Paychex
PY0000626,B00626,2024-01,6,5,1,28625.14,4770.86,50.5,ADP
PY0000627,B00627,2024-01,8,6,2,39080.54,4885.07,72.8,Gusto
PY0000628,B00628,2024-01,2,1,1,12282.5,6141.25,43.3,ADP
PY0000629,B00629,2024-01,2,1,1,14222.79,7111.4,69.9,ADP
PY0000630,B00630,2024-01,31,25,6,208092.98,6712.68,34.7,ADP
PY0000631,B00631,2024-01,2,1,1,21523.19,10761.6,47.0,ADP
PY0000632,B00632,2024-01,14,11,3,76769.82,5483.56,18.6,Gusto
PY0000633,B00633,2024-01,8,6,2,23998.51,2999.81,21.4,QuickBooks
PY0000634,B00634,2024-01,16,13,3,47694.77,2980.92,76.5,Gusto
PY0000635,B00635,2024-01,18,11,7,110087.49,6115.97,22.7,Gusto
PY0000636,B00636,2024-01,3,2,1,11911.48,3970.49,71.9,Gusto
PY0000637,B00637,2024-01,3,2,1,14308.59,4769.53,18.0,QuickBooks
PY0000638,B00638,2024-01,5,4,1,31163.27,6232.65,52.8,Paychex
PY0000639,B00639,2024-01,4,3,1,16047.46,4011.87,22.9,Paychex
PY0000640,B00640,2024-01,5,4,1,13006.47,2601.29,1.8,ADP
PY0000641,B00641,2024-01,15,12,3,62863.15,4190.88,73.8,ADP
PY0000642,B00642,2024-01,46,32,14,204633.76,4448.56,10.7,Paychex
PY0000643,B00643,2024-01,10,7,3,36233.05,3623.31,47.0,Gusto
PY0000644,B00644,2024-01,5,3,2,11986.13,2397.23,17.9,Gusto
PY0000645,B00645,2024-01,6,5,1,19210.78,3201.8,30.1,QuickBooks
PY0000646,B00646,2024-01,2,1,1,15593.92,7796.96,68.9,QuickBooks
PY0000647,B00647,2024-01,11,7,4,33951.55,3086.5,32.3,ADP
PY0000648,B00648,2024-01,2,1,1,18124.66,9062.33,35.9,ADP
PY0000649,B00649,2024-01,3,2,1,18279.01,6093.0,56.6,Paychex
PY0000650,B00650,2024-01,4,2,2,18765.76,4691.44,63.2,Paychex
PY0000651,B00651,2024-01,11,9,2,40942.77,3722.07,75.5,Paychex
PY0000652,B00652,2024-01,3,2,1,14269.71,4756.57,69.5,Gusto
PY0000653,B00653,2024-01,1,1,0,8660.87,8660.87,6.3,ADP
PY0000654,B00654,2024-01,2,1,1,9022.55,4511.27,51.4,ADP
PY0000655,B00655,2024-01,19,15,4,53876.36,2835.6,21.5,ADP
PY0000656,B00656,2024-01,2,2,0,18764.12,9382.06,6.3,Gusto
PY0000657,B00657,2024-01,5,4,1,25547.27,5109.45,69.9,QuickBooks
PY0000658,B00658,2024-01,10,7,3,73646.02,7364.6,47.5,Gusto
PY0000659,B00659,2024-01,7,5,2,33193.05,4741.86,78.1,Paychex
PY0000660,B00660,2024-01,4,3,1,24255.58,6063.9,32.9,ADP
PY0000661,B00661,2024-01,3,2,1,10435.05,3478.35,69.7,Paychex
PY0000662,B00662,2024-01,2,1,1,10191.68,5095.84,17.7,ADP
PY0000663,B00663,2024-01,22,14,8,88584.12,4026.55,40.6,Gusto
PY0000664,B00664,2024-01,1,1,0,17630.97,17630.97,43.3,QuickBooks
PY0000665,B00665,2024-01,23,17,6,86612.48,3765.76,12.9,Gusto
PY0000666,B00666,2024-01,4,3,1,18732.48,4683.12,41.2,Paychex
PY0000667,B00667,2024-01,3,2,1,14665.41,4888.47,71.1,Gusto
PY0000668,B00668,2024-01,2,1,1,17920.95,8960.48,63.3,Gusto
PY0000669,B00669,2024-01,7,5,2,35849.31,5121.33,8.8,QuickBooks
PY0000670,B00670,2024-01,40,24,16,155894.69,3897.37,2.6,Paychex
PY0000671,B00671,2024-01,9,7,2,39287.85,4365.32,17.7,Gusto
PY0000672,B00672,2024-01,3,2,1,12613.97,4204.66,0.1,Paychex
PY0000673,B00673,2024-01,6,4,2,27493.58,4582.26,17.5,ADP
PY0000674,B00674,2024-01,1,1,0,18248.59,18248.59,57.2,Paychex
PY0000675,B00675,2024-01,13,10,3,64809.57,4985.35,3.3,Gusto
PY0000676,B00676,2024-01,6,4,2,16034.6,2672.43,2.0,ADP
PY0000677,B00677,2024-01,1,1,0,9313.65,9313.65,42.6,Paychex
PY0000678,B00678,2024-01,11,7,4,33632.75,3057.52,60.0,Gusto
PY0000679,B00679,2024-01,8,6,2,34208.08,4276.01,24.2,ADP
PY0000680,B00680,2024-01,8,6,2,51226.17,6403.27,76.1,QuickBooks
PY0000681,B00681,2024-01,3,2,1,19512.25,6504.08,37.2,QuickBooks
PY0000682,B00682,2024-01,11,8,3,52533.13,4775.74,43.1,QuickBooks
PY0000683,B00683,2024-01,12,8,4,40976.44,3414.7,43.8,ADP
PY0000684,B00684,2024-01,5,4,1,21608.34,4321.67,23.6,ADP
PY0000685,B00685,2024-01,26,18,8,153760.6,5913.87,44.5,Gusto
PY0000686,B00686,2024-01,9,7,2,27869.82,3096.65,4.9,ADP
PY0000687,B00687,2024-01,2,1,1,9523.3,4761.65,67.8,Gusto
PY0000688,B00688,2024-01,5,3,2,25418.31,5083.66,48.8,ADP
PY0000689,B00689,2024-01,1,1,0,14764.23,14764.23,2.8,Paychex
PY0000690,B00690,2024-01,24,20,4,144806.4,6033.6,77.4,Paychex
PY0000691,B00691,2024-01,1,1,0,18382.67,18382.67,60.8,Paychex
PY0000692,B00692,2024-01,1,1,0,8791.54,8791.54,74.5,QuickBooks
PY0000693,B00693,2024-01,2,1,1,15902.95,7951.48,48.1,Paychex
PY0000694,B00694,2024-01,4,3,1,20943.22,5235.81,44.2,Gusto
PY0000695,B00695,2024-01,27,23,4,98297.66,3640.65,57.6,Gusto
PY0000696,B00696,2024-01,23,17,6,128100.72,5569.6,46.3,Gusto
PY0000697,B00697,2024-01,3,2,1,27823.63,9274.54,73.7,ADP
