review_id,business_id,review_month,review_type,review_action,internal_watchlist_flag_after_review,review_reason,notes_available_flag
CR0000370,B00528,2025-06,relationship_manager,limit_decrease,1,cash_flow_change,0
CR0000371,B00528,2025-09,relationship_manager,manual_review,1,repayment_behavior,1
CR0000372,B00528,2025-12,automated,manual_review,1,repayment_behavior,0
CR0000373,B00542,2024-03,relationship_manager,watchlist_add,1,cash_flow_change,0
CR0000374,B00542,2024-06,relationship_manager,limit_decrease,1,collection_delay,1
CR0000375,B00542,2024-09,automated,manual_review,1,cash_flow_change,0
CR0000376,B00542,2024-12,automated,watchlist_add,1,repayment_behavior,0
CR0000377,B00542,2025-03,automated,limit_decrease,1,collection_delay,0
CR0000378,B00542,2025-06,automated,watchlist_add,1,cash_flow_change,0
CR0000379,B00542,2025-09,automated,limit_decrease,1,collection_delay,0
CR0000380,B00542,2025-12,automated,watchlist_remove,0,repayment_behavior,0
CR0000381,B00549,2024-09,automated,limit_decrease,1,industry_conditions,0
CR0000382,B00549,2024-12,relationship_manager,manual_review,1,collection_delay,0
CR0000383,B00549,2025-06,relationship_manager,limit_decrease,1,industry_conditions,1
CR0000384,B00549,2025-09,automated,manual_review,1,repayment_behavior,0
CR0000385,B00549,2025-12,relationship_manager,limit_decrease,1,cash_flow_change,0
CR0000386,B00596,2024-03,automated,manual_review,1,cash_flow_change,0
CR0000387,B00596,2024-06,automated,watchlist_add,1,repayment_behavior,0
CR0000388,B00596,2024-09,automated,limit_decrease,1,cash_flow_change,0
CR0000389,B00596,2024-12,relationship_manager,limit_decrease,1,cash_flow_change,0
CR0000390,B00596,2025-03,automated,watchlist_add,1,cash_flow_change,0
CR0000391,B00596,2025-06,automated,watchlist_add,1,cash_flow_change,0
CR0000392,B00596,2025-09,automated,limit_decrease,1,collection_delay,0
CR0000393,B00596,2025-12,automated,limit_decrease,1,industry_conditions,0
CR0000394,B00633,2024-03,automated,watchlist_add,1,collection_delay,0
CR0000395,B00633,2024-06,relationship_manager,watchlist_add,1,cash_flow_change,1
CR0000396,B00633,2024-09,relationship_manager,watchlist_add,1,repayment_behavior,1
CR0000397,B00633,2024-12,relationship_manager,limit_decrease,1,cash_flow_change,0
CR0000398,B00633,2025-03,relationship_manager,watchlist_add,1,cash_flow_change,1
CR0000399,B00633,2025-09,automated,manual_review,1,cash_flow_change,1
CR0000400,B00633,2025-12,automated,watchlist_remove,0,collection_delay,0
CR0000401,B00639,2024-03,relationship_manager,watchlist_add,1,repayment_behavior,0
CR0000402,B00639,2024-06,automated,limit_decrease,1,collection_delay,1
CR0000403,B00639,2024-09,risk_team,watchlist_add,1,industry_conditions,1
CR0000404,B00639,2024-12,risk_team,limit_decrease,1,repayment_behavior,1
CR0000405,B00639,2025-06,automated,watchlist_add,1,repayment_behavior,0
CR0000406,B00639,2025-09,automated,limit_decrease,1,customer_request,0
CR0000407,B00639,2025-12,automated,manual_review,1,collection_delay,1
CR0000408,B00662,2024-03,risk_team,no_change,0,collection_delay,0
CR0000409,B00662,2024-06,relationship_manager,watchlist_add,1,collection_delay,0
CR0000410,B00662,2024-09,relationship_manager,watchlist_add,1,industry_conditions,0
CR0000411,B00662,2024-12,relationship_manager,limit_decrease,1,industry_conditions,0
CR0000412,B00662,2025-03,automated,no_change,0,repayment_behavior,0
CR0000413,B00662,2025-06,relationship_manager,limit_decrease,1,collection_delay,0
CR0000414,B00662,2025-09,relationship_manager,watchlist_add,1,collection_delay,1
CR0000415,B00733,2024-06,relationship_manager,limit_decrease,1,cash_flow_change,0
CR0000416,B00733,2024-09,automated,watchlist_add,1,industry_conditions,1
CR0000417,B00733,2024-12,relationship_manager,manual_review,1,repayment_behavior,0
CR0000418,B00733,2025-03,automated,manual_review,1,collection_delay,0
CR0000419,B00733,2025-06,automated,watchlist_add,1,repayment_behavior,0
CR0000420,B00733,2025-09,automated,watchlist_add,1,cash_flow_change,1
CR0000421,B00745,2024-03,automated,no_change,0,industry_conditions,1
CR0000422,B00745,2024-06,automated,manual_review,1,industry_conditions,1
CR0000423,B00745,2024-09,automated,manual_review,1,repayment_behavior,0
CR0000424,B00745,2025-03,automated,limit_decrease,1,collection_delay,1
CR0000425,B00745,2025-09,automated,limit_decrease,1,cash_flow_change,1
CR0000426,B00745,2025-12,risk_team,manual_review,1,repayment_behavior,0
CR0000427,B00747,2024-03,automated,watchlist_add,1,industry_conditions,0
CR0000428,B00747,2024-06,automated,limit_decrease,1,repayment_behavior,0
CR0000429,B00747,2024-09,relationship_manager,watchlist_add,1,repayment_behavior,1
CR0000430,B00747,2024-12,automated,watchlist_add,1,collection_delay,1
CR0000431,B00747,2025-03,automated,watchlist_add,1,industry_conditions,0
CR0000432,B00747,2025-06,relationship_manager,manual_review,1,collection_delay,0
CR0000433,B00747,2025-09,relationship_manager,watchlist_add,1,collection_delay,0
CR0000434,B00768,2024-06,automated,manual_review,1,repayment_behavior,0
CR0000435,B00768,2024-09,automated,limit_decrease,1,cash_flow_change,0
CR0000436,B00768,2024-12,automated,limit_decrease,1,repayment_behavior,1
CR0000437,B00768,2025-03,relationship_manager,manual_review,1,industry_conditions,1
CR0000438,B00768,2025-06,automated,limit_decrease,1,cash_flow_change,1
CR0000439,B00768,2025-09,relationship_manager,watchlist_add,1,repayment_behavior,1
CR0000440,B00768,2025-12,risk_team,manual_review,1,industry_conditions,1
CR0000441,B00838,2024-03,risk_team,limit_decrease,1,cash_flow_change,1
CR0000442,B00838,2024-06,risk_team,watchlist_add,1,cash_flow_change,1
CR0000443,B00838,2024-09,relationship_manager,limit_decrease,1,repayment_behavior,1
CR0000444,B00838,2024-12,automated,manual_review,1,repayment_behavior,0
CR0000445,B00838,2025-03,automated,limit_decrease,1,repayment_behavior,1
CR0000446,B00838,2025-09,automated,limit_decrease,1,repayment_behavior,0
CR0000447,B00838,2025-12,relationship_manager,manual_review,1,repayment_behavior,0
CR0000448,B00842,2024-03,automated,limit_decrease,1,repayment_behavior,0
CR0000449,B00842,2024-12,automated,limit_decrease,1,repayment_behavior,1
CR0000450,B00842,2025-03,automated,limit_decrease,1,repayment_behavior,1
CR0000451,B00842,2025-06,automated,no_change,0,repayment_behavior,1
CR0000452,B00842,2025-09,automated,watchlist_add,1,repayment_behavior,0
CR0000453,B00842,2025-12,relationship_manager,limit_decrease,1,cash_flow_change,1
CR0000454,B00853,2024-03,automated,watchlist_add,1,repayment_behavior,0
CR0000455,B00853,2024-09,relationship_manager,watchlist_add,1,cash_flow_change,1
CR0000456,B00853,2024-12,automated,limit_decrease,1,cash_flow_change,0
CR0000457,B00853,2025-03,relationship_manager,watchlist_add,1,portfolio_review,1
CR0000458,B00853,2025-06,relationship_manager,limit_decrease,1,repayment_behavior,0
CR0000459,B00853,2025-09,automated,limit_decrease,1,repayment_behavior,0
CR0000460,B00853,2025-12,automated,watchlist_add,1,industry_conditions,1
CR0000461,B00866,2024-03,automated,watchlist_add,1,collection_delay,0
CR0000462,B00866,2024-06,automated,limit_decrease,1,cash_flow_change,1
CR0000463,B00866,2024-09,relationship_manager,watchlist_add,1,repayment_behavior,1
CR0000464,B00866,2024-12,automated,manual_review,1,repayment_behavior,0
CR0000465,B00866,2025-03,automated,limit_decrease,1,repayment_behavior,0
CR0000466,B00866,2025-06,automated,watchlist_add,1,collection_delay,1
CR0000467,B00866,2025-09,automated,manual_review,1,collection_delay,1
CR0000468,B00878,2024-03,automated,limit_decrease,1,cash_flow_change,0
CR0000469,B00878,2024-06,relationship_manager,limit_decrease,1,collection_delay,0
CR0000470,B00878,2024-09,automated,watchlist_add,1,collection_delay,0
CR0000471,B00878,2024-12,relationship_manager,limit_decrease,1,repayment_behavior,1
CR0000472,B00878,2025-03,relationship_manager,limit_decrease,1,cash_flow_change,0
CR0000473,B00878,2025-06,relationship_manager,watchlist_add,1,repayment_behavior,0
CR0000474,B00878,2025-12,relationship_manager,manual_review,1,industry_conditions,1
CR0000475,B00892,2024-03,automated,limit_decrease,1,repayment_behavior,1
CR0000476,B00892,2024-06,automated,manual_review,1,cash_flow_change,0
CR0000477,B00892,2024-09,automated,watchlist_add,1,collection_delay,0
CR0000478,B00892,2024-12,relationship_manager,watchlist_add,1,repayment_behavior,0
CR0000479,B00892,2025-06,risk_team,limit_decrease,1,cash_flow_change,1
CR0000480,B00892,2025-09,automated,limit_decrease,1,industry_conditions,0
CR0000481,B00892,2025-12,automated,limit_decrease,1,collection_delay,1
CR0000482,B00899,2024-03,automated,limit_decrease,1,cash_flow_change,1
CR0000483,B00899,2024-06,automated,limit_decrease,1,cash_flow_change,0
CR0000484,B00899,2024-09,automated,watchlist_add,1,repayment_behavior,0
CR0000485,B00899,2024-12,risk_team,watchlist_add,1,repayment_behavior,0
CR0000486,B00899,2025-03,automated,limit_decrease,1,repayment_behavior,1
CR0000487,B00899,2025-06,relationship_manager,limit_decrease,1,cash_flow_change,1
CR0000488,B00899,2025-09,risk_team,watchlist_add,1,repayment_behavior,0
CR0000489,B00899,2025-12,automated,limit_decrease,1,collection_delay,0
CR0000490,B00900,2024-03,relationship_manager,watchlist_add,1,repayment_behavior,0
CR0000491,B00900,2024-06,relationship_manager,watchlist_add,1,collection_delay,0
CR0000492,B00900,2024-09,relationship_manager,watchlist_add,1,cash_flow_change,1
CR0000493,B00900,2024-12,risk_team,no_change,0,portfolio_review,0
CR0000494,B00900,2025-03,automated,limit_decrease,1,collection_delay,1
CR0000495,B00900,2025-06,automated,limit_decrease,1,cash_flow_change,0
CR0000496,B00900,2025-09,relationship_manager,manual_review,1,cash_flow_change,1
CR0000497,B00900,2025-12,automated,limit_decrease,1,cash_flow_change,1
CR0000498,B00916,2024-03,risk_team,limit_decrease,1,repayment_behavior,0
CR0000499,B00916,2024-06,automated,watchlist_add,1,cash_flow_change,1
CR0000500,B00916,2024-09,relationship_manager,watchlist_add,1,cash_flow_change,1
CR0000501,B00916,2025-06,relationship_manager,manual_review,1,collection_delay,1
CR0000502,B00916,2025-09,automated,limit_decrease,1,repayment_behavior,1
CR0000503,B00916,2025-12,relationship_manager,watchlist_add,1,cash_flow_change,0
CR0000504,B00938,2024-03,automated,watchlist_add,1,cash_flow_change,0
CR0000505,B00938,2024-12,automated,limit_decrease,1,repayment_behavior,0
CR0000506,B00938,2025-03,automated,no_change,0,industry_conditions,1
CR0000507,B00938,2025-06,risk_team,watchlist_add,1,cash_flow_change,0
CR0000508,B00938,2025-09,automated,manual_review,1,industry_conditions,0
CR0000509,B00938,2025-12,relationship_manager,limit_decrease,1,collection_delay,0
CR0000510,B00941,2024-06,relationship_manager,limit_decrease,1,collection_delay,1
CR0000511,B00941,2024-09,automated,watchlist_add,1,collection_delay,0
CR0000512,B00941,2025-03,relationship_manager,limit_decrease,1,collection_delay,0
CR0000513,B00941,2025-06,automated,watchlist_add,1,cash_flow_change,1
CR0000514,B00941,2025-09,relationship_manager,watchlist_add,1,repayment_behavior,1
CR0000515,B00941,2025-12,relationship_manager,no_change,0,repayment_behavior,0
CR0000516,B00951,2024-03,risk_team,limit_decrease,1,repayment_behavior,1
CR0000517,B00951,2024-06,relationship_manager,watchlist_add,1,industry_conditions,0
CR0000518,B00951,2024-09,automated,watchlist_add,1,cash_flow_change,0
CR0000519,B00951,2024-12,automated,limit_decrease,1,repayment_behavior,0
CR0000520,B00951,2025-03,relationship_manager,manual_review,1,collection_delay,1
CR0000521,B00951,2025-06,relationship_manager,limit_decrease,1,cash_flow_change,1
CR0000522,B00951,2025-09,automated,watchlist_add,1,collection_delay,0
CR0000523,B00951,2025-12,relationship_manager,manual_review,1,collection_delay,0
CR0000524,B00952,2024-03,automated,limit_decrease,1,collection_delay,1
CR0000525,B00952,2024-06,automated,watchlist_add,1,cash_flow_change,0
CR0000526,B00952,2024-12,relationship_manager,manual_review,1,cash_flow_change,0
CR0000527,B00952,2025-03,automated,limit_decrease,1,cash_flow_change,1
CR0000528,B00952,2025-06,relationship_manager,watchlist_add,1,cash_flow_change,0
CR0000529,B00952,2025-09,automated,limit_decrease,1,repayment_behavior,0
CR0000530,B00952,2025-12,automated,limit_decrease,1,repayment_behavior,0
CR0000531,B00962,2024-03,automated,no_change,0,repayment_behavior,0
CR0000532,B00962,2024-06,automated,watchlist_add,1,cash_flow_change,0
CR0000533,B00962,2024-09,automated,limit_decrease,1,repayment_behavior,0
CR0000534,B00962,2024-12,relationship_manager,limit_decrease,1,collection_delay,1
CR0000535,B00962,2025-06,relationship_manager,manual_review,1,portfolio_review,0
CR0000536,B00962,2025-09,relationship_manager,limit_decrease,1,cash_flow_change,0
CR0000537,B00962,2025-12,automated,limit_decrease,1,repayment_behavior,1
CR0000538,B00990,2024-03,relationship_manager,limit_decrease,1,industry_conditions,1
CR0000539,B00990,2024-06,relationship_manager,watchlist_add,1,repayment_behavior,1
CR0000540,B00990,2024-09,automated,watchlist_add,1,repayment_behavior,0
CR0000541,B00990,2024-12,risk_team,limit_decrease,1,repayment_behavior,1
CR0000542,B00990,2025-03,relationship_manager,watchlist_add,1,cash_flow_change,0
CR0000543,B00990,2025-06,risk_team,limit_decrease,1,repayment_behavior,0
CR0000544,B00990,2025-09,automated,limit_decrease,1,repayment_behavior,0
CR0000545,B00990,2025-12,relationship_manager,manual_review,1,cash_flow_change,0
CR0000546,B01003,2024-03,automated,watchlist_add,1,cash_flow_change,0
CR0000547,B01003,2024-06,risk_team,limit_decrease,1,repayment_behavior,1
CR0000548,B01003,2024-09,automated,no_change,0,repayment_behavior,0
CR0000549,B01003,2024-12,automated,manual_review,1,portfolio_review,0
CR0000550,B01003,2025-03,automated,limit_decrease,1,cash_flow_change,0
CR0000551,B01003,2025-06,relationship_manager,watchlist_add,1,collection_delay,0
CR0000552,B01003,2025-09,automated,limit_decrease,1,collection_delay,1
CR0000553,B01003,2025-12,automated,watchlist_add,1,collection_delay,0
CR0000554,B01030,2024-03,automated,watchlist_add,1,collection_delay,1
CR0000555,B01030,2024-06,automated,limit_decrease,1,collection_delay,1
CR0000556,B01030,2024-09,relationship_manager,limit_decrease,1,cash_flow_change,0
CR0000557,B01030,2025-03,automated,no_change,0,cash_flow_change,0
CR0000558,B01030,2025-06,automated,watchlist_add,1,cash_flow_change,0
CR0000559,B01030,2025-09,relationship_manager,watchlist_add,1,cash_flow_change,0
CR0000560,B01049,2024-09,risk_team,watchlist_add,1,cash_flow_change,1
CR0000561,B01049,2025-12,automated,watchlist_add,1,repayment_behavior,0
CR0000562,B01080,2024-12,risk_team,watchlist_add,1,collection_delay,0
CR0000563,B01080,2025-03,risk_team,manual_review,1,repayment_behavior,0
CR0000564,B01080,2025-06,automated,watchlist_add,1,cash_flow_change,1
CR0000565,B01080,2025-09,automated,watchlist_add,1,collection_delay,1
CR0000566,B01080,2025-12,automated,limit_decrease,1,collection_delay,0
CR0000567,B01081,2024-03,automated,watchlist_add,1,cash_flow_change,0
CR0000568,B01081,2024-06,relationship_manager,limit_decrease,1,collection_delay,0
CR0000569,B01081,2024-09,relationship_manager,watchlist_add,1,industry_conditions,0
CR0000570,B01081,2024-12,automated,manual_review,1,cash_flow_change,0
CR0000571,B01081,2025-03,relationship_manager,watchlist_add,1,portfolio_review,1
CR0000572,B01081,2025-06,relationship_manager,limit_decrease,1,portfolio_review,1
CR0000573,B01081,2025-09,automated,watchlist_add,1,repayment_behavior,0
CR0000574,B01124,2024-03,relationship_manager,watchlist_add,1,collection_delay,1
CR0000575,B01124,2024-06,risk_team,manual_review,1,repayment_behavior,0
CR0000576,B01124,2024-09,automated,limit_decrease,1,repayment_behavior,1
CR0000577,B01124,2024-12,automated,watchlist_add,1,cash_flow_change,1
CR0000578,B01124,2025-03,automated,watchlist_add,1,cash_flow_change,1
CR0000579,B01124,2025-06,automated,watchlist_add,1,cash_flow_change,0
CR0000580,B01124,2025-09,relationship_manager,limit_decrease,1,repayment_behavior,0
CR0000581,B01124,2025-12,relationship_manager,manual_review,1,cash_flow_change,0
CR0000582,B01148,2024-06,automated,limit_decrease,1,repayment_behavior,1
CR0000583,B01148,2024-09,automated,watchlist_add,1,collection_delay,0
CR0000584,B01148,2024-12,risk_team,limit_decrease,1,collection_delay,0
CR0000585,B01148,2025-06,automated,watchlist_add,1,repayment_behavior,1
CR0000586,B01148,2025-09,automated,limit_decrease,1,collection_delay,1
CR0000587,B01148,2025-12,automated,watchlist_add,1,cash_flow_change,0
CR0000588,B01171,2024-03,automated,watchlist_add,1,collection_delay,0
CR0000589,B01171,2024-06,automated,watchlist_add,1,cash_flow_change,0
CR0000590,B01171,2024-09,relationship_manager,watchlist_add,1,cash_flow_change,1
CR0000591,B01171,2024-12,relationship_manager,manual_review,1,cash_flow_change,1
CR0000592,B01171,2025-03,automated,manual_review,1,cash_flow_change,1
CR0000593,B01171,2025-06,relationship_manager,watchlist_add,1,repayment_behavior,0
CR0000594,B01171,2025-09,relationship_manager,limit_decrease,1,repayment_behavior,1
CR0000595,B01171,2025-12,automated,watchlist_add,1,cash_flow_change,1
CR0000596,B01173,2024-03,automated,manual_review,1,repayment_behavior,0
CR0000597,B01173,2024-06,automated,manual_review,1,repayment_behavior,1
